"ItemID","Path","FieldId","Key","Phrase","TranslatedPhrase"
"{74744022-353C-43F1-B8E4-5BC569CA9348}","/sitecore/client/Applications/Launchpad/PageSettings/Buttons/ContentEditing/PowerShell Reports","Text","PowerShell Reports","PowerShell Reports",""
