"ItemID","Path","FieldId","Key","Phrase","TranslatedPhrase"
"{D38E07A3-C814-43BE-9549-312BC6D560DB}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Settings/Current Script","Header","Current Script","Script","Script"
"{DB0A30D6-4FAE-47E0-9C02-75A758B75547}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script","Header","Script","Script Execution","Udførelse af script"
"{5EB6C3C3-2D50-4D2E-84A7-296253A19BA7}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Download","Header","Download","Export","Eksport"
"{90DC2831-3508-415F-8AF3-40160577AC47}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Filter","Header","Filter","Filter","Filter"
"{72ABEE96-FAC4-4C83-906C-BA75B2D794F0}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page","Header","Page","Page","Side"
"{FADA4300-E388-4E73-A9AB-4B766B7536EB}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Actions","Header","Actions","Actions","Handlinger"
"{35AA85FC-CE35-43AE-9D76-D7E4E04BC92A}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/New","Header","New","New","Ny"
"{35AA85FC-CE35-43AE-9D76-D7E4E04BC92A}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/New","Tooltip","New","Clear the editor and start creating a new script.","Rens editor og lav et nyt script."
"{E439A715-F0E9-4064-9E08-995253361BB0}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Open","Tooltip","Open","Open an existing script from the library.","Åbn et eksisterende script fra biblioteket."
"{E439A715-F0E9-4064-9E08-995253361BB0}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Open","Header","Open","Open","Åbn"
"{85C8B67A-434D-4001-9F04-0EE5CFDB745B}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Save","Header","Save","Save","Gem"
"{85C8B67A-434D-4001-9F04-0EE5CFDB745B}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Save","Tooltip","Save","Save changes to the current script.","Gem ændringer i det aktuelle script."
"{14E3F59F-838E-4649-BF9E-6A04F132648D}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Save As","Tooltip","Save As","Save as a new script.","Gem som et nyt script."
"{14E3F59F-838E-4649-BF9E-6A04F132648D}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Save As","Header","Save As","Save As...","Gem som..."
"{85E05ECD-6DF2-43D4-9D98-75552C221B23}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Reload","Tooltip","Reload","Reload the script from the library.","Genindlæs script fra biblioteket."
"{85E05ECD-6DF2-43D4-9D98-75552C221B23}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Write/Reload","Header","Reload","Reload","Genindlæs"
"{F4A0BC54-AC8B-47EB-ACCB-E09F08D5C85C}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Execute","Header","Execute","Execute","Udfør"
"{F4A0BC54-AC8B-47EB-ACCB-E09F08D5C85C}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Execute","Tooltip","Execute","Execute the script as a background job.","Udfør scriptet som et job i baggrunden."
"{50A2B82D-0B72-4614-AD51-A13E868FDDE4}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Execute Selection Small","Tooltip","Execute Selection Small","Execute the selected script text.","Udfør den valgt tekst i scriptet."
"{50A2B82D-0B72-4614-AD51-A13E868FDDE4}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Execute Selection Small","Header","Execute Selection Small","Selection","Udvalgt"
"{1F2EBEF7-4AB7-477A-B2DD-1B6CAE8BDFE0}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Debug Small","Tooltip","Debug Small","Execute the script with debugging.","Slå debugging til ved udførelse af script."
"{1F2EBEF7-4AB7-477A-B2DD-1B6CAE8BDFE0}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Debug Small","Header","Debug Small","Debug","Debug"
"{5F4D54F3-B5B3-4BAC-92F1-8FFDFE6E7ADC}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Abort","Header","Abort","Abort","Afbryd"
"{5F4D54F3-B5B3-4BAC-92F1-8FFDFE6E7ADC}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Script/Abort","Tooltip","Abort","Abort the running script.","Afbryd det kørende script."
"{E65BB045-81F6-444F-AE48-96E79E1E9262}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Info/About","Header","About","About","Om"
"{E65BB045-81F6-444F-AE48-96E79E1E9262}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Info/About","Tooltip","About","About the module and environment.","Om modulet og dets miljø."
"{C6047CA6-0A24-4966-A9D8-E12BFCAA6FF6}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Settings/Preferences/Settings","Header","Settings","Settings","Opsætning"
"{C6047CA6-0A24-4966-A9D8-E12BFCAA6FF6}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Settings/Preferences/Settings","Tooltip","Settings","Edit your personal settings.","Editer din personlige opsætning."
"{A3E22AA9-8160-43C4-B3E6-CF1CC35EA333}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Settings/Integration/Rebuild","Header","Rebuild","Rebuild All...","Genbyg alt..."
"{A3E22AA9-8160-43C4-B3E6-CF1CC35EA333}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Settings/Integration/Rebuild","Tooltip","Rebuild","Rebuild all integration points.","Genbyg alle integrationspunkterne."
"{EB294A95-86B6-4664-9175-548446AF746E}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Settings/Current Script/Runtime","Header","Runtime","Runtime","Runtime"
"{EB294A95-86B6-4664-9175-548446AF746E}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Settings/Current Script/Runtime","Tooltip","Runtime","Edit the script runtime properties.","Editer scriptets runtime egenskaber."
"{6B151C2E-9017-4BC7-84C5-692EE671BECA}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Plugins/Plugin/fake","Tooltip","fake","Fake","Falsk"
"{6B151C2E-9017-4BC7-84C5-692EE671BECA}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Plugins/Plugin/fake","Header","fake","fake","falsk"
"{9989ECE2-E790-4CCC-83B8-F4675E9BF22E}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Continue","Header","Continue","Continue","Fortsæt"
"{9989ECE2-E790-4CCC-83B8-F4675E9BF22E}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Continue","Tooltip","Continue","Continue script execution.","Fortsæt udførelsen af scriptet."
"{5E1F7F79-7E42-4569-8087-F2CB44B84B69}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Step into","Header","Step into","Step into","Gå ind i"
"{5E1F7F79-7E42-4569-8087-F2CB44B84B69}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Step into","Tooltip","Step into","Step into the deeper context.","Gå ind i den dybere kontekst."
"{E36C7E41-6C1C-4EB1-8C9E-7F77A6CFE38A}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Step out","Header","Step out","Step out","Gå ud"
"{E36C7E41-6C1C-4EB1-8C9E-7F77A6CFE38A}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Step out","Tooltip","Step out","Step out of current context.","Gå ud af den aktuelle kontekst."
"{15F7E60C-799A-4123-B9F0-ABA3D7323589}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Step Over","Header","Step Over","Step over","Gå over"
"{15F7E60C-799A-4123-B9F0-ABA3D7323589}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Step Over","Tooltip","Step Over","Step over the current line.","Gå over den aktuelle linie."
"{E4BCB959-8C3A-4218-81E2-FE7FF7593611}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Stop","Header","Stop","Stop","Stop"
"{E4BCB959-8C3A-4218-81E2-FE7FF7593611}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Stop","Tooltip","Stop","Abort the running script.","Afbryd det kørende script."
"{6D174099-70D6-4246-8E39-298BBF832186}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Immediate Window","Header","Immediate Window","Immediate Window","Immediate vindue"
"{6D174099-70D6-4246-8E39-298BBF832186}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Debug/Script/Immediate Window","Tooltip","Immediate Window","Show a dialog to run commands while the executing script is paused in the session.","Viser en dialogboks til at afvikle kommandoer, mens udførelsen af scriptet er sat på pause i sessionen."
"{633D0055-5E83-495C-8D07-D882C062E5EB}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Filter/Filter","Header","Filter","Filter","Filtre"
"{633D0055-5E83-495C-8D07-D882C062E5EB}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Filter/Filter","Tooltip","Filter","Filter the report using a keyword.","Filtre rapporten ved hjælp af et nøgleord."
"{F2E23628-BD21-40CB-8FF4-72DBE642BDD0}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/First","Tooltip","First","Move the list to the first page.","Flyt listen til den første side."
"{F2E23628-BD21-40CB-8FF4-72DBE642BDD0}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/First","Header","First","First","Først"
"{7BFEE1F0-9778-4A33-96B9-43BF0435C204}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/Last","Tooltip","Last","Move the list to the last page.","Flyt listen til den sidste side."
"{7BFEE1F0-9778-4A33-96B9-43BF0435C204}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/Last","Header","Last","Last","Sidst"
"{FBAC8C25-3157-4017-9CB3-CE15A15BF716}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/Previous","Tooltip","Previous","Move the list to the previous page.","Flyt listen til forgående side."
"{FBAC8C25-3157-4017-9CB3-CE15A15BF716}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/Previous","Header","Previous","Previous","Forgående"
"{CF9C093F-2D19-4965-A5AC-CFDC33D08920}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/Next","Tooltip","Next","Move the list to the next page.","Flyt listen til næste side."
"{CF9C093F-2D19-4965-A5AC-CFDC33D08920}","/sitecore/content/Applications/PowerShell/PowerShellListView/Ribbon/Results/Page/Next","Header","Next","Next","Næste"
"{C733DE04-FFA2-4DCB-8D18-18EB1CB898A3}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Context/ActionsScripts/Context","Tooltip","Context","Select the context item to use when running the script.","Vælg kontekstelementet til brug for at køre scriptet."
"{C733DE04-FFA2-4DCB-8D18-18EB1CB898A3}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Context/ActionsScripts/Context","Header","Context","Context","Kontekst"
"{0C784F54-2B46-4EE2-B0BA-72384125E123}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Context/ActionsScripts/Session","Tooltip","Session","Select from a list of in-memory sessions to run the script.","Vælg fra listen af i-hukommelsen sessioner for at køre scriptet."
"{0C784F54-2B46-4EE2-B0BA-72384125E123}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/Context/ActionsScripts/Session","Header","Session","Session","Session"
"{3939B85B-3A9B-45FA-8EFB-67AF84E0CF18}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/ContextEx/UserLanguageContextPanel/Language","Tooltip","Language","Select context language to use when running the script.","Vælg sprogkonteksten til brug for kørsel af scriptet."
"{3939B85B-3A9B-45FA-8EFB-67AF84E0CF18}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/ContextEx/UserLanguageContextPanel/Language","Header","Language","Language","Sprog"
"{71044CE9-03D1-4D5C-81B5-854993686189}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/ContextEx/UserLanguageContextPanel/User","Tooltip","User","Select a user to impersonate when running the script.","Vælg en bruger at køre scriptet som."
"{71044CE9-03D1-4D5C-81B5-854993686189}","/sitecore/content/Applications/PowerShell/PowerShellIse/Ribbon/Script/ContextEx/UserLanguageContextPanel/User","Header","User","User","Bruger"
