"ItemID","Path","FieldId","Key","Phrase","TranslatedPhrase"
"{C83CC1EE-A860-4E64-9715-E9C3BBB885F0}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Package Generator/Content Editor/Context Menu/Packaging","__Short description","Packaging","Package up items for distribution.","Pakker elementerne for distribution."
"{448D3126-B424-49DE-BF8B-24E17D1AE279}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Export/CSV","__Short description","CSV","Export the report results in the csv format.","Eksporter rapportens resultat i csv format."
"{5035E6E4-53D3-4778-A0F5-6246BAE6F76D}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Export/Excel","__Short description","Excel","Export the report results in the xlsx format.","Eksporter rapportens resultat i xlsx format."
"{132E6B5D-0190-4599-8A28-C5336B3E69B4}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Export/HTML","__Short description","HTML","Export the report results in the html format.","Eksporter rapportens resultat i html format."
"{E760C50A-9555-40D3-A547-D7E78CF555DD}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Export/JSON","__Short description","JSON","Export the report results in the json format.","Eksporter rapportens resultat i json format."
"{6EC0BB6E-5D84-4932-A9D6-C8574D5A9EED}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Export/XML","__Short description","XML","Export the report results in the xml format.","Eksporter rapportens resultat i xml format."
"{8E1DBC83-6763-4E1B-9C08-1D377C98DF88}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Export/Email","__Short description","Email","Email the report results as an attachment.","Email rapportens resultat som en vedhæftet fil."
"{CC45B728-3141-4B2D-BC6E-CA74EE04AED2}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Copy Renderings/Content Editor/Context Menu/Layout/Copy Renderings","__Short description","Copy Renderings","Copy all of the renderings for the selected item.","Kopier alle rederingerne fra det valgte element."
"{AFA7A862-9433-4EFE-ACA4-487A35CA0B6C}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Copy Renderings/Content Editor/Context Menu/Layout/Paste Renderings","__Short description","Paste Renderings","Paste all of the renderings recently copied to the selected item.","Indsæt alle rederingerne, som fornyeligt er kopieret til det udvalgte element."
"{E6F6FCAA-644A-418C-A5F2-19352D66A260}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Package Generator/Content Editor/Context Menu/Packaging/Start New Package","__Short description","Start New Package","Create a new package session.","Lav en ny pakke session."
"{A6D3CE99-9BDE-4344-911D-CFB3FB742DE6}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Package Generator/Content Editor/Context Menu/Packaging/Add Item to Package","__Short description","Add Item to Package","Add the selected item to the package.","Tilføj det valgte element til pakken."
"{E6B36111-8411-414B-A7E9-58E75B365EA7}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Package Generator/Content Editor/Context Menu/Packaging/Add Tree to Package","__Short description","Add Tree to Package","Add the selected tree to the package.","Tilføj det valgte træ til pakken."
"{6B51CBC9-C706-4155-B365-684C33F4AF8A}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Package Generator/Content Editor/Context Menu/Packaging/Preview Package Items","__Short description","Preview Package Items","Review the items selected for packaging.","Gennemse elementerne udvalgt til pakken."
"{9C3AF32E-8104-465A-9843-56EDC2B024BB}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Package Generator/Content Editor/Context Menu/Packaging/Download Package","__Short description","Download Package","Download the current package date to file.","Download den aktuelle pakke dato til fil."
"{B9B4D349-D805-4743-A5FE-787EFAF52DDD}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Package Generator/Content Editor/Context Menu/Packaging/Quick Download Tree as Package","__Short description","Quick Download Tree as Package","In a hurry? Download the selected tree and descendants to a package.","Har du travlt? Download det valgte træ og underliggende elementer til en pakke."
"{5DFA45C3-35E2-4E8C-B341-2DDF5CECEAC1}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Ribbon/Item/Edit","__Short description","Edit","Edit the script in the PowerShell ISE.","Rediger scriptet i PowerShell ISE."
"{241922F3-E622-49A4-8754-8BFBE051EA83}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Ribbon/Item/Open","__Short description","Open","Open the item in the Content Editor.","Åbn elementet i indholdsredigeringen."
"{54C08CF9-8939-4D52-9064-BD6E4A4DF364}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Ribbon/ScriptSession/Kill","__Short description","Kill","Stop the PowerShell session and cleanup used resources.","Stop PowerShell sessionen og nulstil de anvendte ressourcer."
"{E069898E-AF58-4ABD-AD68-C277BD54509A}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Ribbon/ScriptSession/Refresh","__Short description","Refresh","Refresh the list of PowerShell sessions in memory.","Genopfrisk listen med PowerShell sessioner i hukommelsen."
"{D6A80D77-F782-4CD4-B465-FFF0615F4C16}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Core/Platform/Internal/List View/Ribbon/ScriptSession/Open","__Short description","Open","Open the PowerShell session in the Console or ISE.","Åbn PowerShell session i konsollen eller ISE."
"{C17B827E-2FDC-4997-A2F7-A1831635D701}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Maintenance/Task Management/Internal/List View/Ribbon/Item/Edit Schedule","__Short description","Edit Schedule","Open a dialog to edit the scheduled task.","Åbn dialogboks for at rederigere den programsatte opgave."
"{F738CE8E-F56B-479C-A6D0-5FEB1A94DECC}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Maintenance/Task Management/Internal/List View/Ribbon/Item/Execute Now","__Short description","Execute Now","Trigger the scheduled task to run now.","Lad den programsatte opgave køre nu."
"{409D08B8-13C6-4425-89D7-54B097194CF6}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Maintenance/User Management/Internal/List View/Ribbon/MembershipUserWrapper/Kick User","__Short description","Kick User","Remove the selected user sessions.","Fjern de valgte brugersessioner."
"{BB607CB6-AB3B-45CD-93DF-2BAF257F3960}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Maintenance/User Management/Internal/List View/Ribbon/Session/Kick User","__Short description","Kick User","Remove the selected user sessions.","Fjern de valgte brugersessioner."
"{AF78E99F-D56D-4B87-9830-D8E03FB84B91}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Reporting/Content Reports/Internal/List View/Ribbon/Item/Transfer Lock","__Short description","Transfer Lock","Transfer the locked item from one user to another.","Overfør det låste element fra en bruger til en anden."
"{F6A96176-F9E9-4746-AE48-3A6A0F242FED}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Reporting/Content Reports/Internal/List View/Ribbon/PSObject/Remove Links","__Short description","Remove Links","Remove the broken link from the associated fields.","Fjern det brudte link fra de tilknyttede felter."
"{A328DBB5-DC6C-4307-AD7C-BC1E330F011A}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Reporting/Content Reports/Internal/List View/Ribbon/Site/Open","__Short description","Open","Open the selected start item in the Content Editor.","Åbn det valgte start element i indholdsredigeringen."
"{F4819743-C9D5-48A4-911B-017F8BA1415C}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Tools/Elevated Unlock/Content Editor/Ribbon/Security/Tools/Elevated Unlock","__Short description","Elevated Unlock","Use elevated privileges to unlock this item.","Brug forhøjet rettigheder til at låse dette element op."
"{BA9D68D7-3D63-4FBA-A396-24EFA9E3CBB7}","/sitecore/system/Modules/PowerShell/Script Library/SPE/Training/Content Editor/Contextual Ribbon/Contextual Ribbon/Images/Media/Image/Optimize","__Short description","Optimize","Optimize the images!","Optimer billedet!"
